Stock/None,,
BMW 2002 Turbo '73 (Semi-Racing),0BCD,10A1F8A0 00000BCD 
BMW 2002 Turbo '73 (Racing),0DF3,10A1F8A0 00000DF3 
BMW 320i Touring Car '03 (Stock),0916,10A1F8A0 00000916 
BMW 330i '05 (Sports),09B1,10A1F8A0 000009B1 
BMW 330i '05 (Semi-Racing),0BC7,10A1F8A0 00000BC7 
BMW 330i '05 (Racing),0DED,10A1F8A0 00000DED 
BMW M Coupe '98 (Sports),09B2,10A1F8A0 000009B2 
BMW M Coupe '98 (Semi-Racing),0BC8,10A1F8A0 00000BC8 
BMW M Coupe '98 (Racing),0DEE,10A1F8A0 00000DEE 
BMW M3 '04 (Sports),09B3,10A1F8A0 000009B3 
BMW M3 '04 (Semi-Racing),0BC9,10A1F8A0 00000BC9 
BMW M3 '04 (Racing),0DEF,10A1F8A0 00000DEF 
BMW M3 CSL '03 (Sports),09B4,10A1F8A0 000009B4 
BMW M3 CSL '03 (Semi-Racing),0BCA,10A1F8A0 00000BCA 
BMW M3 CSL '03 (Racing),0DF0,10A1F8A0 00000DF0 
BMW M3 GTR Race Car '01 (Stock),0911,10A1F8A0 00000911 
BMW M3 GTR '03 (Sports),09B8,10A1F8A0 000009B8 
BMW M3 GTR '03 (Semi-Racing),0BCE,10A1F8A0 00000BCE 
BMW M3 GTR '03 (Racing),0DF4,10A1F8A0 00000DF4 
BMW M5 '05 (Sports),09B5,10A1F8A0 000009B5 
BMW M5 '05 (Semi-Racing),0BCB,10A1F8A0 00000BCB 
BMW M5 '05 (Racing),0DF1,10A1F8A0 00000DF1 
BMW McLaren F1 GTR Race Car '97 (Stock),08ED,10A1F8A0 000008ED 
BMW V12 LMR Race Car '99 (Stock),0917,10A1F8A0 00000917 
BMW Z4 '03 (Sports),09B6,10A1F8A0 000009B6 
BMW Z4 '03 (Semi-Racing),0BCC,10A1F8A0 00000BCC 
BMW Z4 '03 (Racing),0DF2,10A1F8A0 00000DF2 
BUICK GNX '87 (Sports),09B9,10A1F8A0 000009B9 
BUICK GNX '87 (Semi-Racing),0BCF,10A1F8A0 00000BCF 
BUICK GNX '87 (Racing),0DF5,10A1F8A0 00000DF5 
BUICK Special '62 (Sports),09BA,10A1F8A0 000009BA 
BUICK Special '62 (Semi-Racing),0BD0,10A1F8A0 00000BD0 
BUICK Special '62 (Racing),0DF6,10A1F8A0 00000DF6 
Cadillac CIEN '02 (Stock),0976,10A1F8A0 00000976 
Callaway C12 '03 (Stock),0977,10A1F8A0 00000977 
Caterham Seven Fire Blade '02 (Sports),09BB,10A1F8A0 000009BB 
Caterham Seven Fire Blade '02 (Semi-Racing),0BD1,10A1F8A0 00000BD1 
Caterham Seven Fire Blade '02 (Racing),0DF7,10A1F8A0 00000DF7 
Chaparral 2D Race Car '67 (Stock),117C,10A1F8A0 0000117C 
Chaparral 2J Race Car '70 (Stock),117D,10A1F8A0 0000117D 
Chevrolet Camaro IROC-Z Concept '88 (Sports),09BC,10A1F8A0 000009BC 
Chevrolet Camaro IROC-Z Concept '88 (Semi-Racing),0BD2,10A1F8A0 00000BD2 
Chevrolet Camaro IROC-Z Concept '88 (Racing),0DF8,10A1F8A0 00000DF8 
Chevrolet Camaro LM Race Car '01 (Stock),0922,10A1F8A0 00000922 
Chevrolet Camaro SS '00 (Sports),09BE,10A1F8A0 000009BE 
Chevrolet Camaro SS '00 (Semi-Racing),0BD4,10A1F8A0 00000BD4 
Chevrolet Camaro SS '00 (Racing),0DFA,10A1F8A0 00000DFA 
Chevrolet Camaro SS '69 (Sports),09BD,10A1F8A0 000009BD 
Chevrolet Camaro SS '69 (Semi-Racing),0BD3,10A1F8A0 00000BD3 
Chevrolet Camaro SS '69 (Racing),0DF9,10A1F8A0 00000DF9 
Chevrolet Camaro Z28 302 '69 (Sports),09BF,10A1F8A0 000009BF 
Chevrolet Camaro Z28 302 '69 (Semi-Racing),0BD5,10A1F8A0 00000BD5 
Chevrolet Camaro Z28 302 '69 (Racing),0DFB,10A1F8A0 00000DFB 
Chevrolet Camaro Z28 Coupe '97 (Sports),09C0,10A1F8A0 000009C0 
Chevrolet Camaro Z28 Coupe '97 (Semi-Racing),0BD6,10A1F8A0 00000BD6 
Chevrolet Camaro Z28 Coupe '97 (Racing),0DFC,10A1F8A0 00000DFC 
Chevrolet Chevelle SS 454 '70 (Sports),09C1,10A1F8A0 000009C1 
Chevrolet Chevelle SS 454 '70 (Semi-Racing),0BD7,10A1F8A0 00000BD7 
Chevrolet Chevelle SS 454 '70 (Racing),0DFD,10A1F8A0 00000DFD 
Chevrolet Corvette C5R (C5) '00 (Stock),0902,10A1F8A0 00000902 
Chevrolet Corvette Convertible (C1) '54 (Sports),09C3,10A1F8A0 000009C3 
Chevrolet Corvette Convertible (C1) '54 (Semi-Racing),0BD9,10A1F8A0 00000BD9 
Chevrolet Corvette Convertible (C1) '54 (Racing),0DFF,10A1F8A0 00000DFF 
Chevrolet Corvette Coupe (C2) '63 (Sports),09C4,10A1F8A0 000009C4 
Chevrolet Corvette Coupe (C2) '63 (Semi-Racing),0BDA,10A1F8A0 00000BDA 
Chevrolet Corvette Coupe (C2) '63 (Racing),0E00,10A1F8A0 00000E00 
Chevrolet Corvette GRAND SPORT (C4) '96 (Sports),09C5,10A1F8A0 000009C5 
Chevrolet Corvette GRAND SPORT (C4) '96 (Semi-Racing),0BDB,10A1F8A0 00000BDB 
Chevrolet Corvette GRAND SPORT (C4) '96 (Racing),0E01,10A1F8A0 00000E01 
Chevrolet Corvette Stingray L46 350 (C3) '69 (Sports),09C6,10A1F8A0 000009C6 
Chevrolet Corvette Stingray L46 350 (C3) '69 (Semi-Racing),0BDC,10A1F8A0 00000BDC 
Chevrolet Corvette Stingray L46 350 (C3) '69 (Racing),0E02,10A1F8A0 00000E02 
Chevrolet Corvette Z06 (C2) Race Car '63 (Stock),094D,10A1F8A0 0000094D 
Chevrolet Corvette Z06 (C5) '00 (Sports),09C7,10A1F8A0 000009C7 
Chevrolet Corvette Z06 (C5) '00 (Semi-Racing),0BDD,10A1F8A0 00000BDD 
Chevrolet Corvette Z06 (C5) '00 (Racing),0E03,10A1F8A0 00000E03 
Chevrolet Corvette ZR-1 (C4) '90 (Sports),09C8,10A1F8A0 000009C8 
Chevrolet Corvette ZR-1 (C4) '90 (Semi-Racing),0BDE,10A1F8A0 00000BDE 
Chevrolet Corvette ZR-1 (C4) '90 (Racing),0E04,10A1F8A0 00000E04 
Chevrolet Silverado SST Concept '02 (Sports),09C9,10A1F8A0 000009C9 
Chevrolet Silverado SST Concept '02 (Semi-Racing),0BDF,10A1F8A0 00000BDF 
Chevrolet Silverado SST Concept '02 (Racing),0E05,10A1F8A0 00000E05 
Chevrolet SSR '03 (Sports),09CA,10A1F8A0 000009CA 
Chevrolet SSR '03 (Semi-Racing),0BE0,10A1F8A0 00000BE0 
Chevrolet SSR '03 (Racing),0E06,10A1F8A0 00000E06 
Chrysler 300C '05 (Sports),1182,10A1F8A0 00001182 
Chrysler 300C '05 (Semi-Racing),118A,10A1F8A0 0000118A 
Chrysler 300C '05 (Racing),1194,10A1F8A0 00001194 
Chrysler Crossfire '04 (Sports),09CB,10A1F8A0 000009CB 
Chrysler Crossfire '04 (Semi-Racing),0BE1,10A1F8A0 00000BE1 
Chrysler Crossfire '04 (Racing),0E07,10A1F8A0 00000E07 
Chrysler Prowler '02 (Sports),09CC,10A1F8A0 000009CC 
Chrysler Prowler '02 (Semi-Racing),0BE2,10A1F8A0 00000BE2 
Chrysler Prowler '02 (Racing),0E08,10A1F8A0 00000E08 
Chrysler PT-Cruiser '00 (Sports),09CD,10A1F8A0 000009CD 
Chrysler PT-Cruiser '00 (Semi-Racing),0BE3,10A1F8A0 00000BE3 
Chrysler PT-Cruiser '00 (Racing),0E09,10A1F8A0 00000E09 
Citroen 2CV Type A '54 (Sports),09CE,10A1F8A0 000009CE 
Citroen 2CV Type A '54 (Semi-Racing),0BE4,10A1F8A0 00000BE4 
Citroen 2CV Type A '54 (Racing),0E0A,10A1F8A0 00000E0A 
Citroen C3 1.6 '02 (Sports),09CF,10A1F8A0 000009CF 
Citroen C3 1.6 '02 (Semi-Racing),0BE5,10A1F8A0 00000BE5 
Citroen C3 1.6 '02 (Racing),0E0B,10A1F8A0 00000E0B 
Citroen C5 V6 Exclusive '03 (Sports),09D0,10A1F8A0 000009D0 
Citroen C5 V6 Exclusive '03 (Semi-Racing),0BE6,10A1F8A0 00000BE6 
Citroen C5 V6 Exclusive '03 (Racing),0E0C,10A1F8A0 00000E0C 
Citroen Xantia 3.0i V6 Exclusive '00 (Sports),09D1,10A1F8A0 000009D1 
Citroen Xantia 3.0i V6 Exclusive '00 (Semi-Racing),0BE7,10A1F8A0 00000BE7 
Citroen Xantia 3.0i V6 Exclusive '00 (Racing),0E0D,10A1F8A0 00000E0D 
Citroen Xsara Rally Car '99 (Stock),0934,10A1F8A0 00000934 
Citroen Xsara VTR '03 (Sports),09D2,10A1F8A0 000009D2 
Citroen Xsara VTR '03 (Semi-Racing),0BE8,10A1F8A0 00000BE8 
Citroen Xsara VTR '03 (Racing),0E0E,10A1F8A0 00000E0E 
Cizeta V16T '94 (Stock),0FFC,10A1F8A0 00000FFC 
CUSCO SUBARU ADVAN IMPREZA(JGTC)'03 (Stock),08E2,10A1F8A0 000008E2 
Daihatsu Copen Active Top '02 (Sports),09D3,10A1F8A0 000009D3 
Daihatsu Copen Active Top '02 (Semi-Racing),0BE9,10A1F8A0 00000BE9 
Daihatsu Copen Active Top '02 (Racing),0E0F,10A1F8A0 00000E0F 
Daihatsu Copen Detachable Top '02 (Sports),09D4,10A1F8A0 000009D4 
Daihatsu Copen Detachable Top '02 (Semi-Racing),0BEA,10A1F8A0 00000BEA 
Daihatsu Copen Detachable Top '02 (Racing),0E10,10A1F8A0 00000E10 
Daihatsu Cuore TR-XX Avanzato R (J) '97 (Sports),104A,10A1F8A0 0000104A 
Daihatsu Cuore TR-XX Avanzato R (J) '97 (Semi-Racing),10C4,10A1F8A0 000010C4 
Daihatsu Cuore TR-XX Avanzato R (J) '97 (Racing),113F,10A1F8A0 0000113F 
Daihatsu Midget II D-type '98 (Sports),09D5,10A1F8A0 000009D5 
Daihatsu Midget II D-type '98 (Semi-Racing),0BEB,10A1F8A0 00000BEB 
Daihatsu Midget II D-type '98 (Racing),0E11,10A1F8A0 00000E11 
Daihatsu MOVE Custom RS Limited '02 (Sports),09D7,10A1F8A0 000009D7 
Daihatsu MOVE Custom RS Limited '02 (Semi-Racing),0BED,10A1F8A0 00000BED 
Daihatsu MOVE Custom RS Limited '02 (Racing),0E13,10A1F8A0 00000E13 
Daihatsu MOVE CX '95 (Sports),09D8,10A1F8A0 000009D8 
Daihatsu MOVE CX '95 (Semi-Racing),0BEE,10A1F8A0 00000BEE 
Daihatsu MOVE CX '95 (Racing),0E14,10A1F8A0 00000E14 
Daihatsu MOVE SR-XX 2WD '97 (Sports),09D9,10A1F8A0 000009D9 
Daihatsu MOVE SR-XX 2WD '97 (Semi-Racing),0BEF,10A1F8A0 00000BEF 
Daihatsu MOVE SR-XX 2WD '97 (Racing),0E15,10A1F8A0 00000E15 
Daihatsu MOVE SR-XX 4WD '97 (Sports),09DA,10A1F8A0 000009DA 
Daihatsu MOVE SR-XX 4WD '97 (Semi-Racing),0BF0,10A1F8A0 00000BF0 
Daihatsu MOVE SR-XX 4WD '97 (Racing),0E16,10A1F8A0 00000E16 
Daihatsu SIRION CX 2WD (J) '98 (Sports),104B,10A1F8A0 0000104B 
Daihatsu SIRION CX 2WD (J) '98 (Semi-Racing),10C5,10A1F8A0 000010C5 
Daihatsu SIRION CX 2WD (J) '98 (Racing),1140,10A1F8A0 00001140 
Daihatsu SIRION CX 4WD (J) '98 (Sports),104C,10A1F8A0 0000104C 
Daihatsu SIRION CX 4WD (J) '98 (Semi-Racing),10C6,10A1F8A0 000010C6 
Daihatsu SIRION CX 4WD (J) '98 (Racing),1141,10A1F8A0 00001141 
Daihatsu SIRION X4 (J) '00 (Sports),104D,10A1F8A0 0000104D 
Daihatsu SIRION X4 (J) '00 (Semi-Racing),10C7,10A1F8A0 000010C7 
Daihatsu SIRION X4 (J) '00 (Racing),1142,10A1F8A0 00001142 
DMC DeLorean S2 '04 (Stock),0960,10A1F8A0 00000960 
DMC DeLorean S2 '04 (Semi-Racing),0BF4,10A1F8A0 00000BF4 
DMC DeLorean S2 '04 (Racing),0E1A,10A1F8A0 00000E1A 
Dodge Charger 440 R/T '70 (Sports),09DE,10A1F8A0 000009DE 
Dodge Charger 440 R/T '70 (Semi-Racing),0BF5,10A1F8A0 00000BF5 
Dodge Charger 440 R/T '70 (Racing),0E1B,10A1F8A0 00000E1B 
Dodge Charger Super Bee 426 Hemi '71 (Sports),09DF,10A1F8A0 000009DF 
Dodge Charger Super Bee 426 Hemi '71 (Semi-Racing),0BF6,10A1F8A0 00000BF6 
Dodge Charger Super Bee 426 Hemi '71 (Racing),0E1C,10A1F8A0 00000E1C 
Dodge RAM 1500 LARAMIE Hemi Quad Cab '04 (Sports),09E0,10A1F8A0 000009E0 
Dodge RAM 1500 LARAMIE Hemi Quad Cab '04 (Semi-Racing),0BF7,10A1F8A0 00000BF7 
Dodge RAM 1500 LARAMIE Hemi Quad Cab '04 (Racing),0E1D,10A1F8A0 00000E1D 
Dodge SRT4 '03 (Sports),09E1,10A1F8A0 000009E1 
Dodge SRT4 '03 (Semi-Racing),0BF8,10A1F8A0 00000BF8 
Dodge SRT4 '03 (Racing),0E1E,10A1F8A0 00000E1E 
Dodge VIPER GTS '99 (Sports),09E2,10A1F8A0 000009E2 
Dodge VIPER GTS '99 (Semi-Racing),0BF9,10A1F8A0 00000BF9 
Dodge VIPER GTS '99 (Racing),0E1F,10A1F8A0 00000E1F 
Dodge VIPER GTSR Concept '00 (Stock),0978,10A1F8A0 00000978 
Dodge VIPER GTS-R Team Oreca Race Car '00 (Stock),08D0,10A1F8A0 000008D0 
Dodge VIPER SRT10 '03 (Sports),09E3,10A1F8A0 000009E3 
Dodge VIPER SRT10 '03 (Semi-Racing),0BFA,10A1F8A0 00000BFA 
Dodge VIPER SRT10 '03 (Racing),0E20,10A1F8A0 00000E20 
DOME ZERO '78 (Sports),09E4,10A1F8A0 000009E4 
DOME ZERO '78 (Semi-Racing),0BFB,10A1F8A0 00000BFB 
DOME ZERO '78 (Racing),0E21,10A1F8A0 00000E21 
EAGLE Talon Esi '97 (Sports),09E5,10A1F8A0 000009E5 
EAGLE Talon Esi '97 (Semi-Racing),0BFC,10A1F8A0 00000BFC 
EAGLE Talon Esi '97 (Racing),0E22,10A1F8A0 00000E22 
Fiat 500F '65 (Sports),09E6,10A1F8A0 000009E6 
Fiat 500F '65 (Semi-Racing),0BFD,10A1F8A0 00000BFD 
Fiat 500F '65 (Racing),0E23,10A1F8A0 00000E23 
Fiat 500L '69 (Sports),09E7,10A1F8A0 000009E7 
Fiat 500L '69 (Semi-Racing),0BFE,10A1F8A0 00000BFE 
Fiat 500L '69 (Racing),0E24,10A1F8A0 00000E24 
Fiat 500R '72 (Sports),09E8,10A1F8A0 000009E8 
Fiat 500R '72 (Semi-Racing),0BFF,10A1F8A0 00000BFF 
Fiat 500R '72 (Racing),0E25,10A1F8A0 00000E25 
Fiat Barchetta Giovane Due '00 (Sports),09E9,10A1F8A0 000009E9 
Fiat Barchetta Giovane Due '00 (Semi-Racing),0C00,10A1F8A0 00000C00 
Fiat Barchetta Giovane Due '00 (Racing),0E26,10A1F8A0 00000E26 
Fiat Coupe Turbo Plus '00 (Sports),09EA,10A1F8A0 000009EA 
Fiat Coupe Turbo Plus '00 (Semi-Racing),0C01,10A1F8A0 00000C01 
Fiat Coupe Turbo Plus '00 (Racing),0E27,10A1F8A0 00000E27 
Fiat Panda Super i.e. '90 (Sports),09EB,10A1F8A0 000009EB 
Fiat Panda Super i.e. '90 (Semi-Racing),0C02,10A1F8A0 00000C02 
Fiat Panda Super i.e. '90 (Racing),0E28,10A1F8A0 00000E28 
Fiat Punto HGT Abarth '00 (Sports),09EC,10A1F8A0 000009EC 
